order_item_id,order_id,product_id,quantity,unit_price,discount_pct
2798,1469,28,3,36.69,0
2799,1470,2,1,174.02,0
2800,1470,9,3,56.5,0
2801,1471,8,5,144.73,0
2802,1471,14,1,122.46,5
2803,1471,10,5,76.36,5
2804,1471,6,2,94.1,0
2805,1472,7,1,204.68,0
2806,1472,20,1,14.17,0
2807,1472,23,2,17.29,0
2808,1473,18,2,13.72,0
2809,1474,1,5,165.27,10
2810,1474,17,4,15.45,0
2811,1475,27,3,31.13,0
2812,1475,12,4,101.61,0
2813,1475,19,1,20.22,5
2814,1476,5,5,204.37,5
2815,1476,1,4,165.27,0
2816,1476,10,4,76.36,10
2817,1476,15,4,22.16,15
2818,1477,13,5,270.4,10
2819,1477,25,2,35.58,0
2820,1477,9,4,56.5,0
2821,1478,4,4,143.06,0
2822,1478,20,3,14.17,0
2823,1478,29,3,75.01,0
2824,1479,15,2,22.16,5
2825,1479,28,3,36.69,0
2826,1479,19,2,20.22,0
2827,1480,15,2,22.16,0
2828,1480,12,4,101.61,15
2829,1481,2,3,174.02,0
2830,1482,12,5,101.61,0
2831,1482,27,1,31.13,10
2832,1483,6,5,94.1,0
2833,1483,1,1,165.27,0
2834,1483,4,5,143.06,0
2835,1483,5,4,204.37,0
2836,1484,26,5,128.12,0
2837,1485,25,5,35.58,5
2838,1486,22,4,31.59,5
2839,1487,20,4,14.17,0
2840,1488,14,5,122.46,0
2841,1489,1,1,165.27,0
2842,1489,3,4,66.38,5
2843,1489,6,2,94.1,0
2844,1489,28,2,36.69,10
2845,1490,20,4,14.17,15
2846,1490,24,3,39.67,0
2847,1490,12,5,101.61,10
2848,1491,22,5,31.59,0
2849,1492,1,4,165.27,0
2850,1493,13,5,270.4,0
2851,1493,2,3,174.02,0
2852,1494,8,2,144.73,10
2853,1494,15,5,22.16,0
2854,1494,29,4,75.01,5
2855,1495,16,1,12.55,5
2856,1496,1,3,165.27,10
2857,1497,13,2,270.4,0
2858,1497,19,2,20.22,0
2859,1498,13,1,270.4,0
2860,1499,29,1,75.01,10
2861,1500,5,3,204.37,15
